ship_roll	ship_pitch	ship_yaw	d1	theta2	theta3	d4	theta5	theta6	theta7	catcher	x	y	z	drone_roll	drone_pitch	drone_yaw
0	0	0	50	0	90	53.4653465346535	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	53.2178217821782	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	52.970297029703	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	52.7227722772277	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	52.4752475247525	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	52.2277227722772	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	51.980198019802	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	51.7326732673267	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	51.4851485148515	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	51.2376237623762	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	50.990099009901	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	50.7425742574257	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	50.4950495049505	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	50.2475247524752	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	0	0	400	-750	0	0	0	0
