ship_roll	ship_pitch	ship_yaw	d1	theta2	theta3	d4	theta5	theta6	theta7	catcher	x	y	z	drone_roll	drone_pitch	drone_yaw
0	0	0	50	0	122.647058823529	50	-32.6470588235294	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	121.764705882353	50	-31.764705882353	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	120.882352941176	50	-30.8823529411765	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	120	50	-30	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	119.117647058824	50	-29.1176470588235	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	118.235294117647	50	-28.2352941176471	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	117.352941176471	50	-27.3529411764706	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	116.470588235294	50	-26.4705882352941	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	115.588235294118	50	-25.5882352941177	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	114.705882352941	50	-24.7058823529412	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	113.823529411765	50	-23.8235294117647	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	112.941176470588	50	-22.9411764705882	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	112.058823529412	50	-22.0588235294118	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	111.176470588235	50	-21.1764705882353	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	110.294117647059	50	-20.2941176470588	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	109.411764705882	50	-19.4117647058823	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	108.529411764706	50	-18.5294117647059	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	107.647058823529	50	-17.6470588235294	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	106.764705882353	50	-16.7647058823529	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	105.882352941176	50	-15.8823529411765	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	105	50	-15	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	104.117647058824	50	-14.1176470588235	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	103.235294117647	50	-13.2352941176471	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	102.352941176471	50	-12.3529411764706	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	101.470588235294	50	-11.4705882352941	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	100.588235294118	50	-10.5882352941176	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	99.7058823529412	50	-9.70588235294117	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	98.8235294117647	50	-8.82352941176471	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	97.9411764705882	50	-7.94117647058824	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	97.0588235294118	50	-7.05882352941177	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	96.1764705882353	50	-6.1764705882353	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	95.2941176470588	50	-5.29411764705882	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	94.4117647058823	50	-4.41176470588235	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	93.5294117647059	50	-3.52941176470587	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	92.6470588235294	50	-2.6470588235294	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	91.7647058823529	50	-1.76470588235294	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90.8823529411765	50	-0.882352941176468	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	0	0	400	-750	0	0	0	0
